Country,ISO3,Date,Metric,Unit,Value
Poland,POL,2021-07-01,Bioenergy,%,1.13
Poland,POL,2021-07-01,Coal,%,78.51
Poland,POL,2021-07-01,Gas,%,7.77
Poland,POL,2021-07-01,Hydro,%,0.9
Poland,POL,2021-07-01,Solar,%,5.2
Poland,POL,2021-07-01,Wind,%,5.05
Poland,POL,2021-07-01,Bioenergy,TWh,0.15
Poland,POL,2021-07-01,Coal,TWh,10.41
Poland,POL,2021-07-01,Gas,TWh,1.03
Poland,POL,2021-07-01,Hydro,TWh,0.12
Poland,POL,2021-07-01,Solar,TWh,0.69
Poland,POL,2021-07-01,Wind,TWh,0.67
Poland,POL,2021-07-01,Total Generation,TWh,13.26
Poland,POL,2021-07-01,Net Imports,TWh,0.04
Poland,POL,2021-07-01,Bioenergy,mtCO2,0.03
Poland,POL,2021-07-01,Coal,mtCO2,10.7
Poland,POL,2021-07-01,Gas,mtCO2,0.45
Poland,POL,2021-07-01,Hydro,mtCO2,0.0
Poland,POL,2021-07-01,Solar,mtCO2,0.03
Poland,POL,2021-07-01,Wind,mtCO2,0.01
Poland,POL,2021-08-01,Demand,TWh,12.87
Poland,POL,2021-08-01,Bioenergy,%,1.38
Poland,POL,2021-08-01,Coal,%,76.88
Poland,POL,2021-08-01,Gas,%,7.22
Poland,POL,2021-08-01,Hydro,%,1.08
Poland,POL,2021-08-01,Solar,%,4.22
Poland,POL,2021-08-01,Wind,%,7.83
Poland,POL,2021-08-01,Bioenergy,TWh,0.18
Poland,POL,2021-08-01,Coal,TWh,10.01
Poland,POL,2021-08-01,Gas,TWh,0.94
Poland,POL,2021-08-01,Hydro,TWh,0.14
Poland,POL,2021-08-01,Solar,TWh,0.55
Poland,POL,2021-08-01,Wind,TWh,1.02
Poland,POL,2021-08-01,Total Generation,TWh,13.02
Poland,POL,2021-08-01,Net Imports,TWh,-0.15
Poland,POL,2021-08-01,Bioenergy,mtCO2,0.04
Poland,POL,2021-08-01,Coal,mtCO2,10.31
Poland,POL,2021-08-01,Gas,mtCO2,0.41
Poland,POL,2021-08-01,Hydro,mtCO2,0.0
Poland,POL,2021-08-01,Solar,mtCO2,0.03
Poland,POL,2021-08-01,Wind,mtCO2,0.01
Poland,POL,2021-09-01,Demand,TWh,12.81
Poland,POL,2021-09-01,Bioenergy,%,1.25
Poland,POL,2021-09-01,Coal,%,78.41
Poland,POL,2021-09-01,Gas,%,6.75
Poland,POL,2021-09-01,Hydro,%,1.25
Poland,POL,2021-09-01,Solar,%,3.45
Poland,POL,2021-09-01,Wind,%,7.49
Poland,POL,2021-09-01,Bioenergy,TWh,0.17
Poland,POL,2021-09-01,Coal,TWh,10.68
Poland,POL,2021-09-01,Gas,TWh,0.92
Poland,POL,2021-09-01,Hydro,TWh,0.17
Poland,POL,2021-09-01,Solar,TWh,0.47
Poland,POL,2021-09-01,Wind,TWh,1.02
Poland,POL,2021-09-01,Total Generation,TWh,13.62
Poland,POL,2021-09-01,Net Imports,TWh,-0.81
Poland,POL,2021-09-01,Bioenergy,mtCO2,0.04
Poland,POL,2021-09-01,Coal,mtCO2,10.97
Poland,POL,2021-09-01,Gas,mtCO2,0.4
Poland,POL,2021-09-01,Hydro,mtCO2,0.0
Poland,POL,2021-09-01,Solar,mtCO2,0.02
Poland,POL,2021-09-01,Wind,mtCO2,0.01
Poland,POL,2021-10-01,Demand,TWh,13.59
Poland,POL,2021-10-01,Bioenergy,%,1.29
Poland,POL,2021-10-01,Coal,%,72.87
Poland,POL,2021-10-01,Gas,%,8.02
Poland,POL,2021-10-01,Hydro,%,0.93
Poland,POL,2021-10-01,Solar,%,2.51
Poland,POL,2021-10-01,Wind,%,12.88
Poland,POL,2021-10-01,Bioenergy,TWh,0.18
Poland,POL,2021-10-01,Coal,TWh,10.18
Poland,POL,2021-10-01,Gas,TWh,1.12
Poland,POL,2021-10-01,Hydro,TWh,0.13
Poland,POL,2021-10-01,Solar,TWh,0.35
Poland,POL,2021-10-01,Wind,TWh,1.8
Poland,POL,2021-10-01,Total Generation,TWh,13.97
Poland,POL,2021-10-01,Net Imports,TWh,-0.38
Poland,POL,2021-10-01,Bioenergy,mtCO2,0.04
Poland,POL,2021-10-01,Coal,mtCO2,10.45
Poland,POL,2021-10-01,Gas,mtCO2,0.49
Poland,POL,2021-10-01,Hydro,mtCO2,0.0
Poland,POL,2021-10-01,Solar,mtCO2,0.02
Poland,POL,2021-10-01,Wind,mtCO2,0.02
Poland,POL,2021-11-01,Demand,TWh,13.85
Poland,POL,2021-11-01,Bioenergy,%,1.11
Poland,POL,2021-11-01,Coal,%,75.4
Poland,POL,2021-11-01,Gas,%,8.57
Poland,POL,2021-11-01,Hydro,%,0.7
Poland,POL,2021-11-01,Solar,%,0.91
Poland,POL,2021-11-01,Wind,%,11.85
Poland,POL,2021-11-01,Bioenergy,TWh,0.16
Poland,POL,2021-11-01,Coal,TWh,10.82
Poland,POL,2021-11-01,Gas,TWh,1.23
Poland,POL,2021-11-01,Hydro,TWh,0.1
Poland,POL,2021-11-01,Solar,TWh,0.13
Poland,POL,2021-11-01,Wind,TWh,1.7
Poland,POL,2021-11-01,Total Generation,TWh,14.35
Poland,POL,2021-11-01,Net Imports,TWh,-0.5
Poland,POL,2021-11-01,Bioenergy,mtCO2,0.04
Poland,POL,2021-11-01,Coal,mtCO2,11.12
Poland,POL,2021-11-01,Gas,mtCO2,0.53
Poland,POL,2021-11-01,Hydro,mtCO2,0.0
Poland,POL,2021-11-01,Solar,mtCO2,0.01
Poland,POL,2021-11-01,Wind,mtCO2,0.02
Poland,POL,2021-12-01,Demand,TWh,15.0
Poland,POL,2021-12-01,Bioenergy,%,0.91
Poland,POL,2021-12-01,Coal,%,76.43
Poland,POL,2021-12-01,Gas,%,7.94
Poland,POL,2021-12-01,Hydro,%,0.78
Poland,POL,2021-12-01,Solar,%,0.65
Poland,POL,2021-12-01,Wind,%,11.72
Poland,POL,2021-12-01,Bioenergy,TWh,0.14
Poland,POL,2021-12-01,Coal,TWh,11.74
Poland,POL,2021-12-01,Gas,TWh,1.22
Poland,POL,2021-12-01,Hydro,TWh,0.12
Poland,POL,2021-12-01,Solar,TWh,0.1
Poland,POL,2021-12-01,Wind,TWh,1.8
Poland,POL,2021-12-01,Total Generation,TWh,15.36
Poland,POL,2021-12-01,Net Imports,TWh,-0.36
Poland,POL,2021-12-01,Bioenergy,mtCO2,0.03
Poland,POL,2021-12-01,Coal,mtCO2,12.09
Poland,POL,2021-12-01,Gas,mtCO2,0.53
Poland,POL,2021-12-01,Hydro,mtCO2,0.0
Poland,POL,2021-12-01,Solar,mtCO2,0.0
Poland,POL,2021-12-01,Wind,mtCO2,0.02
Poland,POL,2022-01-01,Demand,TWh,14.67
Poland,POL,2022-01-01,Bioenergy,%,1.08
Poland,POL,2022-01-01,Coal,%,70.61
Poland,POL,2022-01-01,Gas,%,7.4
Poland,POL,2022-01-01,Hydro,%,1.21
Poland,POL,2022-01-01,Solar,%,0.87
Poland,POL,2022-01-01,Wind,%,17.01
Poland,POL,2022-01-01,Bioenergy,TWh,0.16
Poland,POL,2022-01-01,Coal,TWh,10.5
Poland,POL,2022-01-01,Gas,TWh,1.1
Poland,POL,2022-01-01,Hydro,TWh,0.18
Poland,POL,2022-01-01,Solar,TWh,0.13
Poland,POL,2022-01-01,Wind,TWh,2.53
Poland,POL,2022-01-01,Total Generation,TWh,14.87
Poland,POL,2022-01-01,Net Imports,TWh,-0.2
Poland,POL,2022-01-01,Bioenergy,mtCO2,0.04
Poland,POL,2022-01-01,Coal,mtCO2,10.81
Poland,POL,2022-01-01,Gas,mtCO2,0.48
Poland,POL,2022-01-01,Hydro,mtCO2,0.0
Poland,POL,2022-01-01,Solar,mtCO2,0.01
Poland,POL,2022-01-01,Wind,mtCO2,0.03
Poland,POL,2022-02-01,Demand,TWh,13.22
Poland,POL,2022-02-01,Bioenergy,%,1.13
Poland,POL,2022-02-01,Coal,%,67.07
Poland,POL,2022-02-01,Gas,%,6.68
Poland,POL,2022-02-01,Hydro,%,1.5
Poland,POL,2022-02-01,Solar,%,2.1
Poland,POL,2022-02-01,Wind,%,19.73
Poland,POL,2022-02-01,Bioenergy,TWh,0.15
Poland,POL,2022-02-01,Coal,TWh,8.94
Poland,POL,2022-02-01,Gas,TWh,0.89
Poland,POL,2022-02-01,Hydro,TWh,0.2
Poland,POL,2022-02-01,Solar,TWh,0.28
Poland,POL,2022-02-01,Wind,TWh,2.63
Poland,POL,2022-02-01,Total Generation,TWh,13.33
Poland,POL,2022-02-01,Net Imports,TWh,-0.11
Poland,POL,2022-02-01,Bioenergy,mtCO2,0.03
Poland,POL,2022-02-01,Coal,mtCO2,9.19
Poland,POL,2022-02-01,Gas,mtCO2,0.39
Poland,POL,2022-02-01,Hydro,mtCO2,0.0
Poland,POL,2022-02-01,Solar,mtCO2,0.01
Poland,POL,2022-02-01,Wind,mtCO2,0.03
Poland,POL,2022-03-01,Demand,TWh,14.3
Poland,POL,2022-03-01,Bioenergy,%,0.95
Poland,POL,2022-03-01,Coal,%,76.85
Poland,POL,2022-03-01,Gas,%,5.77
Poland,POL,2022-03-01,Hydro,%,1.15
Poland,POL,2022-03-01,Solar,%,5.43
Poland,POL,2022-03-01,Wind,%,8.15
Poland,POL,2022-03-01,Bioenergy,TWh,0.14
Poland,POL,2022-03-01,Coal,TWh,11.32
Poland,POL,2022-03-01,Gas,TWh,0.85
Poland,POL,2022-03-01,Hydro,TWh,0.17
Poland,POL,2022-03-01,Solar,TWh,0.8
Poland,POL,2022-03-01,Wind,TWh,1.2
Poland,POL,2022-03-01,Total Generation,TWh,14.73
Poland,POL,2022-03-01,Net Imports,TWh,-0.43
Poland,POL,2022-03-01,Bioenergy,mtCO2,0.03
Poland,POL,2022-03-01,Coal,mtCO2,11.64
Poland,POL,2022-03-01,Gas,mtCO2,0.37
Poland,POL,2022-03-01,Hydro,mtCO2,0.0
Poland,POL,2022-03-01,Solar,mtCO2,0.04
Poland,POL,2022-03-01,Wind,mtCO2,0.01
Poland,POL,2022-04-01,Demand,TWh,13.25
Poland,POL,2022-04-01,Bioenergy,%,1.1
Poland,POL,2022-04-01,Coal,%,71.35
Poland,POL,2022-04-01,Gas,%,4.86
Poland,POL,2022-04-01,Hydro,%,1.4
Poland,POL,2022-04-01,Solar,%,6.26
Poland,POL,2022-04-01,Wind,%,13.33
Poland,POL,2022-04-01,Bioenergy,TWh,0.15
Poland,POL,2022-04-01,Coal,TWh,9.69
Poland,POL,2022-04-01,Gas,TWh,0.66
Poland,POL,2022-04-01,Hydro,TWh,0.19
Poland,POL,2022-04-01,Solar,TWh,0.85
Poland,POL,2022-04-01,Wind,TWh,1.81
Poland,POL,2022-04-01,Total Generation,TWh,13.58
Poland,POL,2022-04-01,Net Imports,TWh,-0.33
Poland,POL,2022-04-01,Bioenergy,mtCO2,0.03
Poland,POL,2022-04-01,Coal,mtCO2,9.96
Poland,POL,2022-04-01,Gas,mtCO2,0.29
Poland,POL,2022-04-01,Hydro,mtCO2,0.0
Poland,POL,2022-04-01,Solar,mtCO2,0.04
Poland,POL,2022-04-01,Wind,mtCO2,0.02
Poland,POL,2022-05-01,Demand,TWh,12.78
Poland,POL,2022-05-01,Bioenergy,%,1.38
Poland,POL,2022-05-01,Coal,%,69.75
Poland,POL,2022-05-01,Gas,%,6.04
Poland,POL,2022-05-01,Hydro,%,1.07
Poland,POL,2022-05-01,Solar,%,9.24
Poland,POL,2022-05-01,Wind,%,10.92
Poland,POL,2022-05-01,Bioenergy,TWh,0.18
Poland,POL,2022-05-01,Coal,TWh,9.13
Poland,POL,2022-05-01,Gas,TWh,0.79
Poland,POL,2022-05-01,Hydro,TWh,0.14
Poland,POL,2022-05-01,Solar,TWh,1.21
Poland,POL,2022-05-01,Wind,TWh,1.43
Poland,POL,2022-05-01,Total Generation,TWh,13.09
Poland,POL,2022-05-01,Net Imports,TWh,-0.31
Poland,POL,2022-05-01,Bioenergy,mtCO2,0.04
Poland,POL,2022-05-01,Coal,mtCO2,9.4
Poland,POL,2022-05-01,Gas,mtCO2,0.34
Poland,POL,2022-05-01,Hydro,mtCO2,0.0
Poland,POL,2022-05-01,Solar,mtCO2,0.06
Poland,POL,2022-05-01,Wind,mtCO2,0.02
Poland,POL,2022-06-01,Demand,TWh,12.61
Poland,POL,2022-06-01,Bioenergy,%,1.35
Poland,POL,2022-06-01,Coal,%,72.13
Poland,POL,2022-06-01,Gas,%,6.13
Poland,POL,2022-06-01,Hydro,%,0.8
Poland,POL,2022-06-01,Solar,%,10.59
Poland,POL,2022-06-01,Wind,%,7.48
Poland,POL,2022-06-01,Bioenergy,TWh,0.17
Poland,POL,2022-06-01,Coal,TWh,9.06
Poland,POL,2022-06-01,Gas,TWh,0.77
Poland,POL,2022-06-01,Hydro,TWh,0.1
Poland,POL,2022-06-01,Solar,TWh,1.33
Poland,POL,2022-06-01,Wind,TWh,0.94
Poland,POL,2022-06-01,Total Generation,TWh,12.56
Poland,POL,2022-06-01,Net Imports,TWh,0.05
Poland,POL,2022-06-01,Bioenergy,mtCO2,0.04
Poland,POL,2022-06-01,Coal,mtCO2,9.32
Poland,POL,2022-06-01,Gas,mtCO2,0.33
Poland,POL,2022-06-01,Hydro,mtCO2,0.0
Poland,POL,2022-06-01,Solar,mtCO2,0.06
Poland,POL,2022-06-01,Wind,mtCO2,0.01
Poland,POL,2022-07-01,Demand,TWh,12.92
Poland,POL,2022-07-01,Bioenergy,%,1.18
Poland,POL,2022-07-01,Coal,%,71.64
Poland,POL,2022-07-01,Gas,%,4.4
Poland,POL,2022-07-01,Hydro,%,0.63
Poland,POL,2022-07-01,Solar,%,10.37
Poland,POL,2022-07-01,Wind,%,10.37
Poland,POL,2022-07-01,Bioenergy,TWh,0.15
Poland,POL,2022-07-01,Coal,TWh,9.12
Poland,POL,2022-07-01,Gas,TWh,0.56
Poland,POL,2022-07-01,Hydro,TWh,0.08
Poland,POL,2022-07-01,Solar,TWh,1.32
Poland,POL,2022-07-01,Wind,TWh,1.32
Poland,POL,2022-07-01,Total Generation,TWh,12.73
Poland,POL,2022-07-01,Net Imports,TWh,0.19
Poland,POL,2022-07-01,Bioenergy,mtCO2,0.03
Poland,POL,2022-07-01,Coal,mtCO2,9.39
Poland,POL,2022-07-01,Gas,mtCO2,0.24
Poland,POL,2022-07-01,Hydro,mtCO2,0.0
Poland,POL,2022-07-01,Solar,mtCO2,0.06
Poland,POL,2022-07-01,Wind,mtCO2,0.02
Poland,POL,2022-08-01,Demand,TWh,12.99
Poland,POL,2022-08-01,Bioenergy,%,0.31
Poland,POL,2022-08-01,Coal,%,78.09
Poland,POL,2022-08-01,Gas,%,3.73
Poland,POL,2022-08-01,Hydro,%,0.62
Poland,POL,2022-08-01,Solar,%,9.79
Poland,POL,2022-08-01,Wind,%,6.06
Poland,POL,2022-08-01,Bioenergy,TWh,0.04
Poland,POL,2022-08-01,Coal,TWh,10.05
Poland,POL,2022-08-01,Gas,TWh,0.48
Poland,POL,2022-08-01,Hydro,TWh,0.08
Poland,POL,2022-08-01,Solar,TWh,1.26
Poland,POL,2022-08-01,Wind,TWh,0.78
Poland,POL,2022-08-01,Total Generation,TWh,12.87
Poland,POL,2022-08-01,Net Imports,TWh,0.12
Poland,POL,2022-08-01,Bioenergy,mtCO2,0.01
Poland,POL,2022-08-01,Coal,mtCO2,10.34
Poland,POL,2022-08-01,Gas,mtCO2,0.21
Poland,POL,2022-08-01,Hydro,mtCO2,0.0
Poland,POL,2022-08-01,Solar,mtCO2,0.06
Poland,POL,2022-08-01,Wind,mtCO2,0.01
Poland,POL,2022-09-01,Demand,TWh,12.53
Poland,POL,2022-09-01,Bioenergy,%,0.32
Poland,POL,2022-09-01,Coal,%,77.03
Poland,POL,2022-09-01,Gas,%,3.61
Poland,POL,2022-09-01,Hydro,%,0.72
Poland,POL,2022-09-01,Solar,%,7.39
Poland,POL,2022-09-01,Wind,%,9.32
Poland,POL,2022-09-01,Bioenergy,TWh,0.04
Poland,POL,2022-09-01,Coal,TWh,9.59
Poland,POL,2022-09-01,Gas,TWh,0.45
Poland,POL,2022-09-01,Hydro,TWh,0.09
Poland,POL,2022-09-01,Solar,TWh,0.92
Poland,POL,2022-09-01,Wind,TWh,1.16
Poland,POL,2022-09-01,Total Generation,TWh,12.45
Poland,POL,2022-09-01,Net Imports,TWh,0.08
Poland,POL,2022-09-01,Bioenergy,mtCO2,0.01
Poland,POL,2022-09-01,Coal,mtCO2,9.86
Poland,POL,2022-09-01,Gas,mtCO2,0.2
Poland,POL,2022-09-01,Hydro,mtCO2,0.0
Poland,POL,2022-09-01,Solar,mtCO2,0.04
Poland,POL,2022-09-01,Wind,mtCO2,0.01
Poland,POL,2022-10-01,Demand,TWh,13.22
Poland,POL,2022-10-01,Bioenergy,%,0.91
Poland,POL,2022-10-01,Coal,%,72.07
Poland,POL,2022-10-01,Gas,%,5.25
Poland,POL,2022-10-01,Hydro,%,0.84
Poland,POL,2022-10-01,Solar,%,5.71
Poland,POL,2022-10-01,Wind,%,13.47
Poland,POL,2022-10-01,Bioenergy,TWh,0.12
Poland,POL,2022-10-01,Coal,TWh,9.47
Poland,POL,2022-10-01,Gas,TWh,0.69
Poland,POL,2022-10-01,Hydro,TWh,0.11
Poland,POL,2022-10-01,Solar,TWh,0.75
Poland,POL,2022-10-01,Wind,TWh,1.77
Poland,POL,2022-10-01,Total Generation,TWh,13.14
Poland,POL,2022-10-01,Net Imports,TWh,0.08
Poland,POL,2022-10-01,Bioenergy,mtCO2,0.03
Poland,POL,2022-10-01,Coal,mtCO2,9.74
Poland,POL,2022-10-01,Gas,mtCO2,0.3
Poland,POL,2022-10-01,Hydro,mtCO2,0.0
Poland,POL,2022-10-01,Solar,mtCO2,0.04
Poland,POL,2022-10-01,Wind,mtCO2,0.02
Poland,POL,2022-11-01,Demand,TWh,13.61
Poland,POL,2022-11-01,Bioenergy,%,1.18
Poland,POL,2022-11-01,Coal,%,78.09
Poland,POL,2022-11-01,Gas,%,6.54
Poland,POL,2022-11-01,Hydro,%,0.66
Poland,POL,2022-11-01,Solar,%,2.21
Poland,POL,2022-11-01,Wind,%,9.49
Poland,POL,2022-11-01,Bioenergy,TWh,0.16
Poland,POL,2022-11-01,Coal,TWh,10.62
Poland,POL,2022-11-01,Gas,TWh,0.89
Poland,POL,2022-11-01,Hydro,TWh,0.09
Poland,POL,2022-11-01,Solar,TWh,0.3
Poland,POL,2022-11-01,Wind,TWh,1.29
Poland,POL,2022-11-01,Total Generation,TWh,13.6
Poland,POL,2022-11-01,Net Imports,TWh,0.01
Poland,POL,2022-11-01,Bioenergy,mtCO2,0.04
Poland,POL,2022-11-01,Coal,mtCO2,10.91
Poland,POL,2022-11-01,Gas,mtCO2,0.39
Poland,POL,2022-11-01,Hydro,mtCO2,0.0
Poland,POL,2022-11-01,Solar,mtCO2,0.01
Poland,POL,2022-11-01,Wind,mtCO2,0.02
Poland,POL,2022-12-01,Demand,TWh,14.41
Poland,POL,2022-12-01,Bioenergy,%,1.1
Poland,POL,2022-12-01,Coal,%,75.64
Poland,POL,2022-12-01,Gas,%,6.35
Poland,POL,2022-12-01,Hydro,%,0.83
Poland,POL,2022-12-01,Solar,%,1.04
Poland,POL,2022-12-01,Wind,%,13.18
Poland,POL,2022-12-01,Bioenergy,TWh,0.16
Poland,POL,2022-12-01,Coal,TWh,10.96
Poland,POL,2022-12-01,Gas,TWh,0.92
Poland,POL,2022-12-01,Hydro,TWh,0.12
Poland,POL,2022-12-01,Solar,TWh,0.15
Poland,POL,2022-12-01,Wind,TWh,1.91
Poland,POL,2022-12-01,Total Generation,TWh,14.49
Poland,POL,2022-12-01,Net Imports,TWh,-0.08
Poland,POL,2022-12-01,Bioenergy,mtCO2,0.04
Poland,POL,2022-12-01,Coal,mtCO2,11.25
Poland,POL,2022-12-01,Gas,mtCO2,0.4
Poland,POL,2022-12-01,Hydro,mtCO2,0.0
Poland,POL,2022-12-01,Solar,mtCO2,0.01
Poland,POL,2022-12-01,Wind,mtCO2,0.02
Poland,POL,2023-01-01,Demand,TWh,14.11
Poland,POL,2023-01-01,Bioenergy,%,1.29
Poland,POL,2023-01-01,Coal,%,67.79
Poland,POL,2023-01-01,Gas,%,8.64
Poland,POL,2023-01-01,Hydro,%,1.43
Poland,POL,2023-01-01,Solar,%,1.43
Poland,POL,2023-01-01,Wind,%,17.57
Poland,POL,2023-01-01,Bioenergy,TWh,0.18
Poland,POL,2023-01-01,Coal,TWh,9.49
Poland,POL,2023-01-01,Gas,TWh,1.21
Poland,POL,2023-01-01,Hydro,TWh,0.2
Poland,POL,2023-01-01,Solar,TWh,0.2
Poland,POL,2023-01-01,Wind,TWh,2.46
Poland,POL,2023-01-01,Total Generation,TWh,14.0
Poland,POL,2023-01-01,Net Imports,TWh,0.11
Poland,POL,2023-01-01,Bioenergy,mtCO2,0.04
Poland,POL,2023-01-01,Coal,mtCO2,9.75
Poland,POL,2023-01-01,Gas,mtCO2,0.53
Poland,POL,2023-01-01,Hydro,mtCO2,0.0
Poland,POL,2023-01-01,Solar,mtCO2,0.01
Poland,POL,2023-01-01,Wind,mtCO2,0.03
Poland,POL,2023-02-01,Demand,TWh,13.05
Poland,POL,2023-02-01,Bioenergy,%,1.32
Poland,POL,2023-02-01,Coal,%,66.28
Poland,POL,2023-02-01,Gas,%,8.18
Poland,POL,2023-02-01,Hydro,%,1.56
Poland,POL,2023-02-01,Solar,%,3.5
Poland,POL,2023-02-01,Wind,%,17.29
Poland,POL,2023-02-01,Bioenergy,TWh,0.17
Poland,POL,2023-02-01,Coal,TWh,8.51
Poland,POL,2023-02-01,Gas,TWh,1.05
Poland,POL,2023-02-01,Hydro,TWh,0.2
Poland,POL,2023-02-01,Solar,TWh,0.45
Poland,POL,2023-02-01,Wind,TWh,2.22
Poland,POL,2023-02-01,Total Generation,TWh,12.84
Poland,POL,2023-02-01,Net Imports,TWh,0.21
Poland,POL,2023-02-01,Bioenergy,mtCO2,0.04
Poland,POL,2023-02-01,Coal,mtCO2,8.73
Poland,POL,2023-02-01,Gas,mtCO2,0.46
Poland,POL,2023-02-01,Hydro,mtCO2,0.0
Poland,POL,2023-02-01,Solar,mtCO2,0.02
Poland,POL,2023-02-01,Wind,mtCO2,0.03
Poland,POL,2023-03-01,Demand,TWh,13.93
Poland,POL,2023-03-01,Bioenergy,%,1.4
Poland,POL,2023-03-01,Coal,%,61.73
Poland,POL,2023-03-01,Gas,%,9.88
Poland,POL,2023-03-01,Hydro,%,1.7
Poland,POL,2023-03-01,Solar,%,6.64
Poland,POL,2023-03-01,Wind,%,16.67
Poland,POL,2023-03-01,Bioenergy,TWh,0.19
Poland,POL,2023-03-01,Coal,TWh,8.37
Poland,POL,2023-03-01,Gas,TWh,1.34
Poland,POL,2023-03-01,Hydro,TWh,0.23
Poland,POL,2023-03-01,Solar,TWh,0.9
Poland,POL,2023-03-01,Wind,TWh,2.26
Poland,POL,2023-03-01,Total Generation,TWh,13.56
Poland,POL,2023-03-01,Net Imports,TWh,0.37
Poland,POL,2023-03-01,Bioenergy,mtCO2,0.04
Poland,POL,2023-03-01,Coal,mtCO2,8.59
Poland,POL,2023-03-01,Gas,mtCO2,0.58
Poland,POL,2023-03-01,Hydro,mtCO2,0.01
Poland,POL,2023-03-01,Solar,mtCO2,0.04
Poland,POL,2023-03-01,Wind,mtCO2,0.03
Poland,POL,2023-04-01,Demand,TWh,12.34
Poland,POL,2023-04-01,Bioenergy,%,1.52
Poland,POL,2023-04-01,Coal,%,62.76
Poland,POL,2023-04-01,Gas,%,9.1
Poland,POL,2023-04-01,Hydro,%,1.85
Poland,POL,2023-04-01,Solar,%,10.36
Poland,POL,2023-04-01,Wind,%,12.3
Poland,POL,2023-04-01,Bioenergy,TWh,0.18
Poland,POL,2023-04-01,Coal,TWh,7.45
Poland,POL,2023-04-01,Gas,TWh,1.08
Poland,POL,2023-04-01,Hydro,TWh,0.22
Poland,POL,2023-04-01,Solar,TWh,1.23
Poland,POL,2023-04-01,Wind,TWh,1.46
Poland,POL,2023-04-01,Total Generation,TWh,11.87
Poland,POL,2023-04-01,Net Imports,TWh,0.47
Poland,POL,2023-04-01,Bioenergy,mtCO2,0.04
Poland,POL,2023-04-01,Coal,mtCO2,7.65
Poland,POL,2023-04-01,Gas,mtCO2,0.47
Poland,POL,2023-04-01,Hydro,mtCO2,0.01
Poland,POL,2023-04-01,Solar,mtCO2,0.06
Poland,POL,2023-04-01,Wind,mtCO2,0.02
Poland,POL,2023-05-01,Demand,TWh,12.15
Poland,POL,2023-05-01,Bioenergy,%,0.85
Poland,POL,2023-05-01,Coal,%,61.19
Poland,POL,2023-05-01,Gas,%,6.44
Poland,POL,2023-05-01,Hydro,%,1.61
Poland,POL,2023-05-01,Solar,%,15.93
Poland,POL,2023-05-01,Wind,%,12.03
Poland,POL,2023-05-01,Bioenergy,TWh,0.1
Poland,POL,2023-05-01,Coal,TWh,7.22
Poland,POL,2023-05-01,Gas,TWh,0.76
Poland,POL,2023-05-01,Hydro,TWh,0.19
Poland,POL,2023-05-01,Solar,TWh,1.88
Poland,POL,2023-05-01,Wind,TWh,1.42
Poland,POL,2023-05-01,Total Generation,TWh,11.8
Poland,POL,2023-05-01,Net Imports,TWh,0.35
Poland,POL,2023-05-01,Bioenergy,mtCO2,0.02
Poland,POL,2023-05-01,Coal,mtCO2,7.41
Poland,POL,2023-05-01,Gas,mtCO2,0.33
Poland,POL,2023-05-01,Hydro,mtCO2,0.0
Poland,POL,2023-05-01,Solar,mtCO2,0.09
Poland,POL,2023-05-01,Wind,mtCO2,0.02
Poland,POL,2023-06-01,Demand,TWh,11.76
Poland,POL,2023-06-01,Bioenergy,%,1.64
Poland,POL,2023-06-01,Coal,%,62.48
Poland,POL,2023-06-01,Gas,%,7.74
Poland,POL,2023-06-01,Hydro,%,1.09
Poland,POL,2023-06-01,Solar,%,17.03
Poland,POL,2023-06-01,Wind,%,8.11
Poland,POL,2023-06-01,Bioenergy,TWh,0.18
Poland,POL,2023-06-01,Coal,TWh,6.86
Poland,POL,2023-06-01,Gas,TWh,0.85
Poland,POL,2023-06-01,Hydro,TWh,0.12
Poland,POL,2023-06-01,Solar,TWh,1.87
Poland,POL,2023-06-01,Wind,TWh,0.89
Poland,POL,2023-06-01,Total Generation,TWh,10.98
Poland,POL,2023-06-01,Net Imports,TWh,0.78
Poland,POL,2023-06-01,Bioenergy,mtCO2,0.04
Poland,POL,2023-06-01,Coal,mtCO2,7.05
Poland,POL,2023-06-01,Gas,mtCO2,0.37
Poland,POL,2023-06-01,Hydro,mtCO2,0.0
Poland,POL,2023-06-01,Solar,mtCO2,0.09
Poland,POL,2023-06-01,Wind,mtCO2,0.01
Poland,POL,2023-07-01,Demand,TWh,12.28
Poland,POL,2023-07-01,Bioenergy,%,1.65
Poland,POL,2023-07-01,Coal,%,60.71
Poland,POL,2023-07-01,Gas,%,7.72
Poland,POL,2023-07-01,Hydro,%,0.95
Poland,POL,2023-07-01,Solar,%,16.83
Poland,POL,2023-07-01,Wind,%,10.15
Poland,POL,2023-07-01,Bioenergy,TWh,0.19
Poland,POL,2023-07-01,Coal,TWh,7.0
Poland,POL,2023-07-01,Gas,TWh,0.89
Poland,POL,2023-07-01,Hydro,TWh,0.11
Poland,POL,2023-07-01,Solar,TWh,1.94
Poland,POL,2023-07-01,Wind,TWh,1.17
Poland,POL,2023-07-01,Total Generation,TWh,11.53
Poland,POL,2023-07-01,Net Imports,TWh,0.75
Poland,POL,2023-07-01,Bioenergy,mtCO2,0.04
Poland,POL,2023-07-01,Coal,mtCO2,7.19
Poland,POL,2023-07-01,Gas,mtCO2,0.39
